"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000118432",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CNR1","1268","cannabinoid receptor 1"
"ENSG00000152034",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MCHR2","84539","melanin concentrating hormone receptor 2"
"ENSG00000112246",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SIM1","6492","SIM bHLH transcription factor 1"
"ENSG00000004809",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC22A16","85413","solute carrier family 22 member 16"
"ENSG00000187546",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"AGMO","392636","alkylglycerol monooxygenase"
"ENSG00000106511",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MEOX2","4223","mesenchyme homeobox 2"
"ENSG00000229937",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PRPS1L1","221823","phosphoribosyl pyrophosphate synthetase 1 like 1"
"ENSG00000106069",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CHN2","1124","chimerin 2"
"ENSG00000122574",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"WIPF3","644150","WAS/WASL interacting protein family member 3"
"ENSG00000164746",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"C7orf57","136288","chromosome 7 open reading frame 57"
"ENSG00000243566",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"UPK3B","105375355","uroplakin 3B"
"ENSG00000160868",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP3A4","1576","cytochrome P450 family 3 subfamily A member 4"
"ENSG00000021461",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP3A43","64816","cytochrome P450 family 3 subfamily A member 43"
"ENSG00000106436",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MYL10","93408","myosin light chain 10"
"ENSG00000227471",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"AKR1B15","441282","aldo-keto reductase family 1 member B15"
"ENSG00000171115",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GIMAP8","155038","GTPase, IMAP family member 8"
"ENSG00000185960",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SHOX","6473","SHOX homeobox"
"ENSG00000169906",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"S100G","795","S100 calcium binding protein G"
"ENSG00000158578",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ALAS2","212","5'-aminolevulinate synthase 2"
"ENSG00000050030",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NEXMIF","340533","neurite extension and migration factor"
"ENSG00000198088",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NUP62CL","54830","nucleoporin 62 C-terminal like"
"ENSG00000101890",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GUCY2F","2986","guanylate cyclase 2F, retinal"
"ENSG00000183918",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SH2D1A","4068","SH2 domain containing 1A"
"ENSG00000147255",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"IGSF1","3547","immunoglobulin superfamily member 1"
"ENSG00000147257",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GPC3","2719","glypican 3"
"ENSG00000227234",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPANXB1","728695","SPANX family member B1"
"ENSG00000183837",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PNMA3","29944","PNMA family member 3"
"ENSG00000130829",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DUSP9","1852","dual specificity phosphatase 9"
"ENSG00000248235",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000104371",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DKK4","27121","dickkopf WNT signaling pathway inhibitor 4"
"ENSG00000147606",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC26A7","115111","solute carrier family 26 member 7"
"ENSG00000174226",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SNX31","169166","sorting nexin 31"
"ENSG00000147647",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DPYS","1807","dihydropyrimidinase"
"ENSG00000107105",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ELAVL2","1993","ELAV like RNA binding protein 2"
"ENSG00000165269",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"AQP7","364","aquaporin 7"
"ENSG00000107242",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PIP5K1B","8395","phosphatidylinositol-4-phosphate 5-kinase type 1 beta"
"ENSG00000165023",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DIRAS2","54769","DIRAS family GTPase 2"
"ENSG00000148123",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PLPPR1","54886","phospholipid phosphatase related 1"
"ENSG00000107147",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"KCNT1","57582","potassium sodium-activated channel subfamily T member 1"
"ENSG00000278919",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000180176",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TH","7054","tyrosine hydroxylase"
"ENSG00000180919",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OR56B4","196335","olfactory receptor family 56 subfamily B member 4"
"ENSG00000170782",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OR10A4","283297","olfactory receptor family 10 subfamily A member 4"
"ENSG00000166405",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RIC3","79608","RIC3 acetylcholine receptor chaperone"
"ENSG00000133800",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"LYVE1","10894","lymphatic vessel endothelial hyaluronan receptor 1"
"ENSG00000173432",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SAA1","6288","serum amyloid A1"
"ENSG00000110786",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PTPN5","84867","protein tyrosine phosphatase non-receptor type 5"
"ENSG00000052850",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ALX4","60529","ALX homeobox 4"
"ENSG00000066336",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPI1","6688","Spi-1 proto-oncogene"
"ENSG00000186509",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OR9Q1","219956","olfactory receptor family 9 subfamily Q member 1"
"ENSG00000214787",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MS4A4E","643680","membrane spanning 4-domains A4E"
"ENSG00000204710",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPDYC","387778","speedy/RINGO cell cycle regulator family member C"
"ENSG00000255501",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CARD18","59082","caspase recruitment domain family member 18"
"ENSG00000110777",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"POU2AF1","5450","POU class 2 homeobox associating factor 1"
"ENSG00000255663",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000137634",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NXPE4","54827","neurexophilin and PC-esterase domain family member 4"
"ENSG00000110324",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"IL10RA","3587","interleukin 10 receptor subunit alpha"
"ENSG00000078114",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NEBL","10529","nebulette"
"ENSG00000077327",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPAG6","9576","sperm associated antigen 6"
"ENSG00000165443",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PHYHIPL","84457","phytanoyl-CoA 2-hydroxylase interacting protein like"
"ENSG00000185737",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NRG3","10718","neuregulin 3"
"ENSG00000107831",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"FGF8","2253","fibroblast growth factor 8"
"ENSG00000148795",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP17A1","1586","cytochrome P450 family 17 subfamily A member 1"
"ENSG00000213809",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"KLRK1","22914","killer cell lectin like receptor K1"
"ENSG00000212128",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TAS2R13","50838","taste 2 receptor member 13"
"ENSG00000256188",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TAS2R30","259293","taste 2 receptor member 30"
"ENSG00000121335",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PRB2","653247","proline rich protein BstNI subfamily 2"
"ENSG00000177359",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OVOS2","144203","alpha-2-macroglobulin like 1 pseudogene"
"ENSG00000166856",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GPR182","11318","G protein-coupled receptor 182"
"ENSG00000156076",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"WIF1","11197","WNT inhibitory factor 1"
"ENSG00000180318",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ALX1","8092","ALX homeobox 1"
"ENSG00000197651",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CCER1","196477","coiled-coil glutamate rich protein 1"
"ENSG00000183395",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PMCH","5367","pro-melanin concentrating hormone"
"ENSG00000089250",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NOS1","4842","nitric oxide synthase 1"
"ENSG00000120669",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SOHLH2","54937","spermatogenesis and oogenesis specific basic helix-loop-helix 2"
"ENSG00000152192",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"POU4F1","5457","POU class 4 homeobox 1"
"ENSG00000134873",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CLDN10","9071","claudin 10"
"ENSG00000259522",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000129467",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ADCY4","196883","adenylate cyclase 4"
"ENSG00000280308",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000170099",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SERPINA6","866","serpin family A member 6"
"ENSG00000133937",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GSC","145258","goosecoid homeobox"
"ENSG00000156414",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TDRD9","122402","tudor domain containing 9"
"ENSG00000175779",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"LINC02694","400359","long intergenic non-protein coding RNA 2694"
"ENSG00000137843",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PAK6","56924","p21 (RAC1) activated kinase 6"
"ENSG00000233041",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PHGR1","644844","proline, histidine and glycine rich 1"
"ENSG00000159337",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PLA2G4D","283748","phospholipase A2 group IVD"
"ENSG00000223572",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CKMT1A","548596","creatine kinase, mitochondrial 1A"
"ENSG00000074803",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC12A1","6557","solute carrier family 12 member 1"
"ENSG00000103569",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"AQP9","366","aquaporin 9"
"ENSG00000171989",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"LDHAL6B","92483","lactate dehydrogenase A like 6B"
"ENSG00000205502",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"C2CD4B","388125","C2 calcium dependent domain containing 4B"
"ENSG00000183324",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"REC114","283677","REC114 meiotic recombination protein"
"ENSG00000140557",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ST8SIA2","8128","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2"
"ENSG00000183571",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PGPEP1L","145814","pyroglutamyl-peptidase I like"
"ENSG00000134398",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ERN2","10595","endoplasmic reticulum to nucleus signaling 2"
"ENSG00000233232",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NPIPB7","440350","nuclear pore complex interacting protein family member B7"
"ENSG00000052344",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PRSS8","5652","serine protease 8"
"ENSG00000070729",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CNGB1","1258","cyclic nucleotide gated channel subunit beta 1"
"ENSG00000157335",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CLEC18C","283971","C-type lectin domain family 18 member C"
"ENSG00000280264",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000103089",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"FA2H","79152","fatty acid 2-hydroxylase"
"ENSG00000168589",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DYNLRB2","83657","dynein light chain roadblock-type 2"
"ENSG00000168418",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"KCNG4","93107","potassium voltage-gated channel modifier subfamily G member 4"
"ENSG00000129993",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CBFA2T3","863","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"ENSG00000182896",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TMEM95","339168","transmembrane protein 95"
"ENSG00000281523",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000125414",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MYH2","4620","myosin heavy chain 2"
"ENSG00000154016",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GRAP","10750","GRB2 related adaptor protein"
"ENSG00000142494",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC47A1","55244","solute carrier family 47 member 1"
"ENSG00000108255",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CRYBA1","1411","crystallin beta A1"
"ENSG00000275489",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPMAP1","388381","sperm microtubule associated protein 1"
"ENSG00000006059",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"KRT33A","3883","keratin 33A"
"ENSG00000186847",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"KRT14","3861","keratin 14"
"ENSG00000184502",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GAST","2520","gastrin"
"ENSG00000179673",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RPRML","388394","reprimo like"
"ENSG00000108813",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DLX4","1748","distal-less homeobox 4"
"ENSG00000049283",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"EPN3","55040","epsin 3"
"ENSG00000121053",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"EPX","8288","eosinophil peroxidase"
"ENSG00000007312",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CD79B","974","CD79b molecule"
"ENSG00000185332",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TMEM105","284186","TMEM105 long non-coding RNA"
"ENSG00000185231",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MC2R","4158","melanocortin 2 receptor"
"ENSG00000134755",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"DSC2","1824","desmocollin 2"
"ENSG00000267699",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000166573",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GALR1","2587","galanin receptor 1"
"ENSG00000088827",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SIGLEC1","6614","sialic acid binding Ig like lectin 1"
"ENSG00000172264",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"MACROD2","140733","mono-ADP ribosylhydrolase 2"
"ENSG00000260903",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"XKR7","343702","XK related 7"
"ENSG00000101180",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"HRH3","11255","histamine receptor H3"
"ENSG00000101197",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"BIRC7","79444","baculoviral IAP repeat containing 7"
"ENSG00000105251",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SHD","56961","Src homology 2 domain containing transforming protein D"
"ENSG00000267952",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000188000",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OR7D2","162998","olfactory receptor family 7 subfamily D member 2"
"ENSG00000130167",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TSPAN16","26526","tetraspanin 16"
"ENSG00000196361",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ELAVL3","1995","ELAV like RNA binding protein 3"
"ENSG00000186529",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP4F3","4051","cytochrome P450 family 4 subfamily F member 3"
"ENSG00000186115",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP4F2","8529","cytochrome P450 family 4 subfamily F member 2"
"ENSG00000268790",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000269067",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ZNF728","388523","zinc finger protein 728"
"ENSG00000021488",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC7A9","11136","solute carrier family 7 member 9"
"ENSG00000089356",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"FXYD3","5349","FXYD domain containing ion transport regulator 3"
"ENSG00000105679",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GAPDHS","26330","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic"
"ENSG00000188223",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000171777",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RASGRP4","115727","RAS guanyl releasing protein 4"
"ENSG00000262484",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CCER2","643669","coiled-coil glutamate rich protein 2"
"ENSG00000188505",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NCCRP1","342897","NCCRP1, F-box associated domain containing"
"ENSG00000221826",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PSG3","5671","pregnancy specific beta-1-glycoprotein 3"
"ENSG00000268434",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000177202",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPACA4","171169","sperm acrosome associated 4"
"ENSG00000180043",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GARIN5B","284418","golgi associated RAB2 interactor family member 5B"
"ENSG00000197213",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ZSCAN5B","342933","zinc finger and SCAN domain containing 5B"
"ENSG00000099985",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OSM","5008","oncostatin M"
"ENSG00000100346",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CACNA1I","8911","calcium voltage-gated channel subunit alpha1 I"
"ENSG00000188263",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"IL17REL","400935","interleukin 17 receptor E like"
"ENSG00000217442",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SYCE3","644186","synaptonemal complex central element protein 3"
"ENSG00000155307",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SAMSN1","64092","SAM domain, SH3 domain and nuclear localization signals 1"
"ENSG00000183421",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RIPK4","54101","receptor interacting serine/threonine kinase 4"
"ENSG00000188710",5.59408404762945,-0.145264831716657,0.754247593510668,-0.192595684714773,0.84727562475657,0.893344557194087,"QRFP","347148","pyroglutamylated RFamide peptide"
"ENSG00000236699",2.11200545033721,0.245583920882916,1.27541742964558,0.192551799257723,0.847309996998395,0.893344557194087,"ARHGEF38","54848","Rho guanine nucleotide exchange factor 38"
"ENSG00000141622",0.880976488688188,0.373148258709554,1.93875138606172,0.19246833884542,0.847375366185287,0.893347800225186,"ARK2C","494470","arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C"
"ENSG00000174903",2037.72887665406,0.0103110080555883,0.0536142841808734,0.192318301234854,0.847492883660934,0.893406016214455,"RAB1B","81876","RAB1B, member RAS oncogene family"
"ENSG00000111775",417.11418849553,0.0175271401018807,0.0912364787320284,0.192106713734096,0.847658616062628,0.893462538319366,"COX6A1","1337","cytochrome c oxidase subunit 6A1"
"ENSG00000221944",42.8978800059833,0.0527524409552618,0.274683256914287,0.192048257865687,0.847704404603033,0.893462538319366,"TIGD1","200765","tigger transposable element derived 1"
"ENSG00000159708",0.687587104718544,-0.449683281917423,2.34166139459851,-0.19203599758475,0.847714008158616,NA,"LRRC36","55282","leucine rich repeat containing 36"
"ENSG00000187942",2.65269756553018,-0.207210548738336,1.07915845988009,-0.192011235089016,0.847733404847055,0.893462538319366,"LDLRAD2","401944","low density lipoprotein receptor class A domain containing 2"
"ENSG00000020577",1660.00319774498,-0.0105625880031053,0.055129589877322,-0.191595620910837,0.848058972973158,0.893739986141097,"SAMD4A","23034","sterile alpha motif domain containing 4A"
"ENSG00000137857",10.7510051977034,0.101837821397864,0.531810449423225,0.191492704794183,0.848139595517652,0.893759272490165,"DUOX1","53905","dual oxidase 1"
"ENSG00000144452",6.28416233828503,0.132346501978238,0.69163844039426,0.191352149112469,0.848249706754091,0.893809628549627,"ABCA12","26154","ATP binding cassette subfamily A member 12"
"ENSG00000136240",8648.24871882039,0.0073937816551537,0.0386835451612653,0.19113505818379,0.848419781475715,0.893923156722006,"KDELR2","11014","KDEL endoplasmic reticulum protein retention receptor 2"
"ENSG00000172262",407.89102388271,0.0180382290326121,0.0944678476831326,0.190945697134083,0.848568137646441,0.894013786510991,"ZNF131","7690","zinc finger protein 131"
"ENSG00000186272",49.3812897990679,-0.0494500432474116,0.2596166614894,-0.190473303846219,0.848938260673984,0.894338029554514,"ZNF17","7565","zinc finger protein 17"
"ENSG00000162482",3.28146473856211,-0.181004825480754,0.951356549274104,-0.190259714529597,0.849105620146928,0.894448633651175,"AKR7A3","22977","aldo-keto reductase family 7 member A3"
"ENSG00000139200",223.244401643031,0.0230988148029434,0.122059120616169,0.189242841389795,0.849902491682422,0.895187904905284,"PIANP","196500","PILR alpha associated neural protein"
"ENSG00000145198",1.30883126274939,-0.293487385597156,1.55116197497677,-0.189204860827994,0.849932258084537,0.895187904905284,"VWA5B2","90113","von Willebrand factor A domain containing 5B2"
"ENSG00000142794",199.570854862967,-0.0250880528937553,0.132700761170272,-0.189057339780923,0.850047876380991,0.895228710257724,"NBPF3","84224","NBPF member 3"
"ENSG00000177842",5.86032970704434,-0.137603679258556,0.72807670059711,-0.188996130690221,0.850095849403088,0.895228710257724,"ZNF620","253639","zinc finger protein 620"
"ENSG00000185838",67.6321204522643,-0.0403142870294426,0.213594429633388,-0.188742220940114,0.850294858741699,0.895372536105052,"GNB1L","54584","G protein subunit beta 1 like"
"ENSG00000240972",1.58046858990105,0.27192368976258,1.45151648532172,0.187337651699016,0.851395903737524,0.896443365372127,"MIF","4282","macrophage migration inhibitory factor"
